ano;mes;ra;id_curso;vencimento;status_pagamento;valor_mensalidade;juros;valor_pago;dt_pagamento
2026;5;20260190;C008;2026-05-10;PAGO;1010.0;0.0;1010.0;2026-05-11
2026;6;20260190;C008;2026-06-10;PAGO;1010.0;0.0;1010.0;2026-06-11
2026;7;20260190;C008;2026-07-10;PAGO;1010.0;0.0;1010.0;2026-07-11
2026;8;20260190;C008;2026-08-10;PAGO;1010.0;0.0;1010.0;2026-08-07
2026;9;20260190;C008;2026-09-10;PAGO;1010.0;0.0;1010.0;2026-09-09
2026;10;20260190;C008;2026-10-10;PAGO;1010.0;0.0;1010.0;2026-10-09
2026;11;20260190;C008;2026-11-10;EM_ATRASO;1010.0;1.35;1011.35;2026-11-12
2026;12;20260190;C008;2026-12-10;ABERTO;1010.0;;;
2026;1;20260191;C009;2026-01-10;EM_ATRASO;760.0;1.52;711.52;2026-01-13
2026;2;20260191;C009;2026-02-10;PAGO;760.0;0.0;760.0;2026-02-13
2026;3;20260191;C009;2026-03-10;PAGO;760.0;0.0;710.0;2026-03-08
2026;4;20260191;C009;2026-04-10;PAGO;760.0;0.0;760.0;2026-04-07
2026;5;20260191;C009;2026-05-10;EM_ATRASO;760.0;3.04;763.04;2026-05-16
2026;6;20260191;C009;2026-06-10;ISENTO;760.0;0.0;0.0;
2026;7;20260191;C009;2026-07-10;ISENTO;760.0;0.0;0.0;
2026;8;20260191;C009;2026-08-10;ISENTO;760.0;0.0;0.0;
2026;9;20260191;C009;2026-09-10;ISENTO;760.0;0.0;0.0;
2026;10;20260191;C009;2026-10-10;ISENTO;760.0;0.0;0.0;
2026;11;20260191;C009;2026-11-10;ISENTO;760.0;0.0;0.0;
2026;12;20260191;C009;2026-12-10;ISENTO;760.0;0.0;0.0;
2026;1;20260192;C006;2026-01-10;PAGO;1290.0;0.0;1290.0;2026-01-12
2026;2;20260192;C006;2026-02-10;PAGO;1290.0;0.0;1290.0;2026-02-09
2026;3;20260192;C006;2026-03-10;PAGO;1290.0;0.0;1290.0;2026-03-09
2026;4;20260192;C006;2026-04-10;ABERTO;1290.0;;;
2026;5;20260192;C006;2026-05-10;PAGO;1290.0;0.0;1190.0;2026-05-13
2026;6;20260192;C006;2026-06-10;PAGO;1290.0;0.0;1240.0;2026-06-13
2026;7;20260192;C006;2026-07-10;PAGO;1290.0;0.0;1290.0;2026-07-13
2026;8;20260192;C006;2026-08-10;EM_ATRASO;1290.0;4.3;1294.3;2026-08-15
2026;9;20260192;C006;2026-09-10;PAGO;1290.0;0.0;1290.0;2026-09-13
2026;10;20260192;C006;2026-10-10;PAGO;1290.0;0.0;1290.0;2026-10-07
2026;11;20260192;C006;2026-11-10;PAGO;1290.0;0.0;1290.0;2026-11-13
2026;12;20260192;C006;2026-12-10;PAGO;1290.0;0.0;1290.0;2026-12-08
2026;1;20260193;C004;2026-01-10;ABERTO;890.0;;;
2026;2;20260193;C004;2026-02-10;PAGO;890.0;0.0;790.0;2026-02-10
2026;3;20260193;C004;2026-03-10;PAGO;890.0;0.0;890.0;2026-03-10
2026;4;20260193;C004;2026-04-10;PAGO;890.0;0.0;890.0;2026-04-13
2026;5;20260193;C004;2026-05-10;PAGO;890.0;0.0;840.0;2026-05-10
2026;6;20260193;C004;2026-06-10;PAGO;890.0;0.0;890.0;2026-06-08
2026;7;20260193;C004;2026-07-10;PAGO;890.0;0.0;890.0;2026-07-11
2026;8;20260193;C004;2026-08-10;PAGO;890.0;0.0;890.0;2026-08-10
2026;9;20260193;C004;2026-09-10;EM_ATRASO;890.0;5.34;895.34;2026-09-19
2026;10;20260193;C004;2026-10-10;EM_ATRASO;890.0;0.0;790.0;2026-10-10
2026;11;20260193;C004;2026-11-10;PAGO;890.0;0.0;890.0;2026-11-10
2026;12;20260193;C004;2026-12-10;PAGO;890.0;0.0;840.0;2026-12-11
2026;1;20260194;C010;2026-01-10;ABERTO;1250.0;;;
2026;2;20260194;C010;2026-02-10;ABERTO;1250.0;;;
2026;3;20260194;C010;2026-03-10;ABERTO;1250.0;;;
2026;4;20260194;C010;2026-04-10;PAGO;1250.0;0.0;1250.0;2026-04-07
2026;5;20260194;C010;2026-05-10;PAGO;1250.0;0.0;1200.0;2026-05-07
2026;6;20260194;C010;2026-06-10;EM_ATRASO;1250.0;5.0;1255.0;2026-06-16
2026;7;20260194;C010;2026-07-10;PAGO;1250.0;0.0;1200.0;2026-07-10
2026;8;20260194;C010;2026-08-10;PAGO;1250.0;0.0;1250.0;2026-08-09
2026;9;20260194;C010;2026-09-10;PAGO;1250.0;0.0;1200.0;2026-09-13
2026;10;20260194;C010;2026-10-10;PAGO;1250.0;0.0;1250.0;2026-10-13
2026;11;20260194;C010;2026-11-10;PAGO;1250.0;0.0;1200.0;2026-11-11
2026;12;20260194;C010;2026-12-10;PAGO;1250.0;0.0;1200.0;2026-12-09
2026;1;20260195;C001;2026-01-10;EM_ATRASO;980.0;0.0;880.0;2026-01-10
2026;2;20260195;C001;2026-02-10;PAGO;980.0;0.0;930.0;2026-02-08
2026;3;20260195;C001;2026-03-10;EM_ATRASO;980.0;7.84;987.84;2026-03-22
2026;4;20260195;C001;2026-04-10;PAGO;980.0;0.0;930.0;2026-04-12
2026;5;20260195;C001;2026-05-10;PAGO;980.0;0.0;880.0;2026-05-08
2026;6;20260195;C001;2026-06-10;PAGO;980.0;0.0;880.0;2026-06-11
2026;7;20260195;C001;2026-07-10;EM_ATRASO;980.0;6.53;936.53;2026-07-20
2026;8;20260195;C001;2026-08-10;PAGO;980.0;0.0;980.0;2026-08-07
2026;9;20260195;C001;2026-09-10;PAGO;980.0;0.0;980.0;2026-09-11
2026;10;20260195;C001;2026-10-10;PAGO;980.0;0.0;980.0;2026-10-12
2026;11;20260195;C001;2026-11-10;PAGO;980.0;0.0;980.0;2026-11-10
2026;12;20260195;C001;2026-12-10;PAGO;980.0;0.0;980.0;2026-12-10
2026;1;20260196;C010;2026-01-10;ABERTO;1250.0;;;
2026;2;20260196;C010;2026-02-10;PAGO;1250.0;0.0;1200.0;2026-02-09
2026;3;20260196;C010;2026-03-10;PAGO;1250.0;0.0;1250.0;2026-03-13
2026;4;20260196;C010;2026-04-10;ABERTO;1250.0;;;
2026;5;20260196;C010;2026-05-10;PAGO;1250.0;0.0;1250.0;2026-05-11
2026;6;20260196;C010;2026-06-10;PAGO;1250.0;0.0;1150.0;2026-06-08
2026;7;20260196;C010;2026-07-10;PAGO;1250.0;0.0;1250.0;2026-07-13
2026;8;20260196;C010;2026-08-10;PAGO;1250.0;0.0;1150.0;2026-08-12
2026;9;20260196;C010;2026-09-10;PAGO;1250.0;0.0;1250.0;2026-09-07
2026;10;20260196;C010;2026-10-10;PAGO;1250.0;0.0;1250.0;2026-10-13
2026;11;20260196;C010;2026-11-10;PAGO;1250.0;0.0;1250.0;2026-11-08
2026;12;20260196;C010;2026-12-10;PAGO;1250.0;0.0;1150.0;2026-12-12
2026;1;20260197;C002;2026-01-10;EM_ATRASO;1120.0;5.97;1125.97;2026-01-18
2026;2;20260197;C002;2026-02-10;PAGO;1120.0;0.0;1120.0;2026-02-11
2026;3;20260197;C002;2026-03-10;PAGO;1120.0;0.0;1120.0;2026-03-09
2026;4;20260197;C002;2026-04-10;ABERTO;1120.0;;;
2026;5;20260197;C002;2026-05-10;PAGO;1120.0;0.0;1120.0;2026-05-13
2026;6;20260197;C002;2026-06-10;PAGO;1120.0;0.0;1120.0;2026-06-08
2026;7;20260197;C002;2026-07-10;ABERTO;1120.0;;;
2026;8;20260197;C002;2026-08-10;PAGO;1120.0;0.0;1020.0;2026-08-12
2026;9;20260197;C002;2026-09-10;PAGO;1120.0;0.0;1120.0;2026-09-12
2026;10;20260197;C002;2026-10-10;PAGO;1120.0;0.0;1120.0;2026-10-09
2026;11;20260197;C002;2026-11-10;PAGO;1120.0;0.0;1120.0;2026-11-11
2026;12;20260197;C002;2026-12-10;PAGO;1120.0;0.0;1120.0;2026-12-09
2026;1;20260198;C008;2026-01-10;PAGO;1010.0;0.0;1010.0;2026-01-09
2026;2;20260198;C008;2026-02-10;PAGO;1010.0;0.0;1010.0;2026-02-11
2026;3;20260198;C008;2026-03-10;PAGO;1010.0;0.0;910.0;2026-03-07
2026;4;20260198;C008;2026-04-10;PAGO;1010.0;0.0;910.0;2026-04-10
2026;5;20260198;C008;2026-05-10;PAGO;1010.0;0.0;1010.0;2026-05-13
2026;6;20260198;C008;2026-06-10;PAGO;1010.0;0.0;960.0;2026-06-11
2026;7;20260198;C008;2026-07-10;EM_ATRASO;1010.0;0.0;960.0;2026-07-07
2026;8;20260198;C008;2026-08-10;PAGO;1010.0;0.0;1010.0;2026-08-09
2026;9;20260198;C008;2026-09-10;PAGO;1010.0;0.0;910.0;2026-09-11
2026;10;20260198;C008;2026-10-10;PAGO;1010.0;0.0;1010.0;2026-10-13
2026;11;20260198;C008;2026-11-10;ABERTO;1010.0;;;
2026;12;20260198;C008;2026-12-10;PAGO;1010.0;0.0;910.0;2026-12-12
2026;1;20260199;C007;2026-01-10;PAGO;1090.0;0.0;1090.0;2026-01-12
2026;2;20260199;C007;2026-02-10;PAGO;1090.0;0.0;990.0;2026-02-13
2026;3;20260199;C007;2026-03-10;EM_ATRASO;1090.0;0.73;990.73;2026-03-11
2026;4;20260199;C007;2026-04-10;PAGO;1090.0;0.0;1040.0;2026-04-13
2026;5;20260199;C007;2026-05-10;PAGO;1090.0;0.0;1090.0;2026-05-07
2026;6;20260199;C007;2026-06-10;PAGO;1090.0;0.0;1040.0;2026-06-09
2026;7;20260199;C007;2026-07-10;PAGO;1090.0;0.0;990.0;2026-07-08
2026;8;20260199;C007;2026-08-10;PAGO;1090.0;0.0;1090.0;2026-08-07
2026;9;20260199;C007;2026-09-10;PAGO;1090.0;0.0;1090.0;2026-09-13
2026;10;20260199;C007;2026-10-10;PAGO;1090.0;0.0;1090.0;2026-10-12
2026;11;20260199;C007;2026-11-10;PAGO;1090.0;0.0;1040.0;2026-11-11
2026;12;20260199;C007;2026-12-10;PAGO;1090.0;0.0;1090.0;2026-12-11
2026;1;20260200;C009;2026-01-10;ABERTO;760.0;;;
2026;2;20260200;C009;2026-02-10;PAGO;760.0;0.0;760.0;2026-02-09
2026;3;20260200;C009;2026-03-10;EM_ATRASO;760.0;0.0;760.0;2026-03-07
2026;4;20260200;C009;2026-04-10;ABERTO;760.0;;;
2026;5;20260200;C009;2026-05-10;PAGO;760.0;0.0;660.0;2026-05-09
2026;6;20260200;C009;2026-06-10;EM_ATRASO;760.0;5.57;715.57;2026-06-21
2026;7;20260200;C009;2026-07-10;EM_ATRASO;760.0;6.59;716.59;2026-07-23
2026;8;20260200;C009;2026-08-10;EM_ATRASO;760.0;5.57;715.57;2026-08-21
2026;9;20260200;C009;2026-09-10;ABERTO;760.0;;;
2026;10;20260200;C009;2026-10-10;EM_ATRASO;760.0;1.52;661.52;2026-10-13
2026;11;20260200;C009;2026-11-10;PAGO;760.0;0.0;660.0;2026-11-08
2026;12;20260200;C009;2026-12-10;PAGO;760.0;0.0;760.0;2026-12-09
2026;1;20260201;C007;2026-01-10;EM_ATRASO;1090.0;2.18;992.18;2026-01-13
2026;2;20260201;C007;2026-02-10;PAGO;1090.0;0.0;1040.0;2026-02-11
2026;3;20260201;C007;2026-03-10;PAGO;1090.0;0.0;1090.0;2026-03-12
2026;4;20260201;C007;2026-04-10;PAGO;1090.0;0.0;1090.0;2026-04-09
2026;5;20260201;C007;2026-05-10;PAGO;1090.0;0.0;1040.0;2026-05-13
2026;6;20260201;C007;2026-06-10;PAGO;1090.0;0.0;1090.0;2026-06-09
2026;7;20260201;C007;2026-07-10;PAGO;1090.0;0.0;1090.0;2026-07-11
2026;8;20260201;C007;2026-08-10;PAGO;1090.0;0.0;990.0;2026-08-11
2026;9;20260201;C007;2026-09-10;PAGO;1090.0;0.0;990.0;2026-09-08
2026;10;20260201;C007;2026-10-10;ABERTO;1090.0;;;
2026;11;20260201;C007;2026-11-10;PAGO;1090.0;0.0;1090.0;2026-11-07
2026;12;20260201;C007;2026-12-10;PAGO;1090.0;0.0;1090.0;2026-12-07
2026;1;20260202;C009;2026-01-10;ABERTO;760.0;;;
2026;2;20260202;C009;2026-02-10;PAGO;760.0;0.0;760.0;2026-02-08
2026;3;20260202;C009;2026-03-10;PAGO;760.0;0.0;760.0;2026-03-10
2026;4;20260202;C009;2026-04-10;PAGO;760.0;0.0;660.0;2026-04-13
2026;5;20260202;C009;2026-05-10;EM_ATRASO;760.0;2.53;762.53;2026-05-15
2026;6;20260202;C009;2026-06-10;EM_ATRASO;760.0;6.08;766.08;2026-06-22
2026;7;20260202;C009;2026-07-10;PAGO;760.0;0.0;660.0;2026-07-07
2026;8;20260202;C009;2026-08-10;PAGO;760.0;0.0;760.0;2026-08-08
2026;9;20260202;C009;2026-09-10;EM_ATRASO;760.0;0.0;760.0;2026-09-08
2026;10;20260202;C009;2026-10-10;PAGO;760.0;0.0;660.0;2026-10-09
2026;11;20260202;C009;2026-11-10;PAGO;760.0;0.0;760.0;2026-11-13
2026;12;20260202;C009;2026-12-10;PAGO;760.0;0.0;710.0;2026-12-10
2026;1;20260203;C001;2026-01-10;ABERTO;980.0;;;
2026;2;20260203;C001;2026-02-10;PAGO;980.0;0.0;980.0;2026-02-12
2026;3;20260203;C001;2026-03-10;PAGO;980.0;0.0;980.0;2026-03-10
2026;4;20260203;C001;2026-04-10;PAGO;980.0;0.0;980.0;2026-04-11
2026;5;20260203;C001;2026-05-10;PAGO;980.0;0.0;880.0;2026-05-11
2026;6;20260203;C001;2026-06-10;ABERTO;980.0;;;
2026;7;20260203;C001;2026-07-10;PAGO;980.0;0.0;980.0;2026-07-11
2026;8;20260203;C001;2026-08-10;ABERTO;980.0;;;
2026;9;20260203;C001;2026-09-10;PAGO;980.0;0.0;980.0;2026-09-07
2026;10;20260203;C001;2026-10-10;PAGO;980.0;0.0;980.0;2026-10-10
2026;11;20260203;C001;2026-11-10;PAGO;980.0;0.0;980.0;2026-11-09
2026;12;20260203;C001;2026-12-10;PAGO;980.0;0.0;980.0;2026-12-12
2026;1;20260204;C008;2026-01-10;PAGO;1010.0;0.0;1010.0;2026-01-13
2026;2;20260204;C008;2026-02-10;PAGO;1010.0;0.0;1010.0;2026-02-12
2026;3;20260204;C008;2026-03-10;PAGO;1010.0;0.0;1010.0;2026-03-08
2026;4;20260204;C008;2026-04-10;ABERTO;1010.0;;;
2026;5;20260204;C008;2026-05-10;PAGO;1010.0;0.0;1010.0;2026-05-11
2026;6;20260204;C008;2026-06-10;ISENTO;1010.0;0.0;0.0;
2026;7;20260204;C008;2026-07-10;ABERTO;1010.0;;;
2026;8;20260204;C008;2026-08-10;ISENTO;1010.0;0.0;0.0;
2026;9;20260204;C008;2026-09-10;ISENTO;1010.0;0.0;0.0;
2026;10;20260204;C008;2026-10-10;ISENTO;1010.0;0.0;0.0;
2026;11;20260204;C008;2026-11-10;ISENTO;1010.0;0.0;0.0;
2026;12;20260204;C008;2026-12-10;ISENTO;1010.0;0.0;0.0;
2026;1;20260205;C006;2026-01-10;PAGO;1290.0;0.0;1290.0;2026-01-13
2026;2;20260205;C006;2026-02-10;PAGO;1290.0;0.0;1290.0;2026-02-07
2026;3;20260205;C006;2026-03-10;PAGO;1290.0;0.0;1290.0;2026-03-10
2026;4;20260205;C006;2026-04-10;PAGO;1290.0;0.0;1290.0;2026-04-11
2026;5;20260205;C006;2026-05-10;PAGO;1290.0;0.0;1290.0;2026-05-08
2026;6;20260205;C006;2026-06-10;PAGO;1290.0;0.0;1290.0;2026-06-13
2026;7;20260205;C006;2026-07-10;PAGO;1290.0;0.0;1290.0;2026-07-09
2026;8;20260205;C006;2026-08-10;PAGO;1290.0;0.0;1290.0;2026-08-13
2026;9;20260205;C006;2026-09-10;PAGO;1290.0;0.0;1290.0;2026-09-12
2026;10;20260205;C006;2026-10-10;EM_ATRASO;1290.0;0.0;1290.0;2026-10-10
2026;11;20260205;C006;2026-11-10;EM_ATRASO;1290.0;0.0;1240.0;2026-11-08
2026;12;20260205;C006;2026-12-10;PAGO;1290.0;0.0;1290.0;2026-12-08
2026;1;20260206;C008;2026-01-10;PAGO;1010.0;0.0;910.0;2026-01-08
2026;2;20260206;C008;2026-02-10;PAGO;1010.0;0.0;960.0;2026-02-08
2026;3;20260206;C008;2026-03-10;PAGO;1010.0;0.0;1010.0;2026-03-13
2026;4;20260206;C008;2026-04-10;PAGO;1010.0;0.0;960.0;2026-04-10
2026;5;20260206;C008;2026-05-10;ABERTO;1010.0;;;
2026;6;20260206;C008;2026-06-10;PAGO;1010.0;0.0;960.0;2026-06-10
2026;7;20260206;C008;2026-07-10;PAGO;1010.0;0.0;1010.0;2026-07-13
2026;8;20260206;C008;2026-08-10;PAGO;1010.0;0.0;960.0;2026-08-09
2026;9;20260206;C008;2026-09-10;PAGO;1010.0;0.0;1010.0;2026-09-08
2026;10;20260206;C008;2026-10-10;PAGO;1010.0;0.0;1010.0;2026-10-13
2026;11;20260206;C008;2026-11-10;PAGO;1010.0;0.0;960.0;2026-11-07
2026;12;20260206;C008;2026-12-10;PAGO;1010.0;0.0;910.0;2026-12-07
2026;1;20260207;C004;2026-01-10;PAGO;890.0;0.0;840.0;2026-01-09
2026;2;20260207;C004;2026-02-10;PAGO;890.0;0.0;840.0;2026-02-11
2026;3;20260207;C004;2026-03-10;PAGO;890.0;0.0;890.0;2026-03-10
2026;4;20260207;C004;2026-04-10;EM_ATRASO;890.0;7.71;897.71;2026-04-23
2026;5;20260207;C004;2026-05-10;EM_ATRASO;890.0;0.0;890.0;2026-05-10
2026;6;20260207;C004;2026-06-10;PAGO;890.0;0.0;890.0;2026-06-09
2026;7;20260207;C004;2026-07-10;PAGO;890.0;0.0;890.0;2026-07-09
2026;8;20260207;C004;2026-08-10;PAGO;890.0;0.0;890.0;2026-08-07
2026;9;20260207;C004;2026-09-10;PAGO;890.0;0.0;890.0;2026-09-12
2026;10;20260207;C004;2026-10-10;PAGO;890.0;0.0;890.0;2026-10-12
2026;11;20260207;C004;2026-11-10;PAGO;890.0;0.0;890.0;2026-11-13
2026;12;20260207;C004;2026-12-10;ABERTO;890.0;;;
2026;1;20260208;C002;2026-01-10;PAGO;1120.0;0.0;1070.0;2026-01-08
2026;2;20260208;C002;2026-02-10;PAGO;1120.0;0.0;1020.0;2026-02-11
2026;3;20260208;C002;2026-03-10;PAGO;1120.0;0.0;1020.0;2026-03-09
2026;4;20260208;C002;2026-04-10;PAGO;1120.0;0.0;1020.0;2026-04-10
2026;5;20260208;C002;2026-05-10;PAGO;1120.0;0.0;1120.0;2026-05-07
2026;6;20260208;C002;2026-06-10;ABERTO;1120.0;;;
2026;7;20260208;C002;2026-07-10;ABERTO;1120.0;;;
2026;8;20260208;C002;2026-08-10;PAGO;1120.0;0.0;1070.0;2026-08-07
2026;9;20260208;C002;2026-09-10;PAGO;1120.0;0.0;1120.0;2026-09-07
2026;10;20260208;C002;2026-10-10;ABERTO;1120.0;;;
2026;11;20260208;C002;2026-11-10;PAGO;1120.0;0.0;1070.0;2026-11-13
2026;12;20260208;C002;2026-12-10;PAGO;1120.0;0.0;1120.0;2026-12-09
2026;1;20260209;C002;2026-01-10;PAGO;1120.0;0.0;1120.0;2026-01-12
2026;2;20260209;C002;2026-02-10;PAGO;1120.0;0.0;1070.0;2026-02-07
2026;3;20260209;C002;2026-03-10;PAGO;1120.0;0.0;1120.0;2026-03-11
2026;4;20260209;C002;2026-04-10;PAGO;1120.0;0.0;1120.0;2026-04-10
2026;5;20260209;C002;2026-05-10;PAGO;1120.0;0.0;1070.0;2026-05-10
2026;6;20260209;C002;2026-06-10;ABERTO;1120.0;;;
2026;7;20260209;C002;2026-07-10;PAGO;1120.0;0.0;1120.0;2026-07-07
2026;8;20260209;C002;2026-08-10;EM_ATRASO;1120.0;2.24;1122.24;2026-08-13
2026;9;20260209;C002;2026-09-10;PAGO;1120.0;0.0;1120.0;2026-09-07
2026;10;20260209;C002;2026-10-10;EM_ATRASO;1120.0;0.75;1120.75;2026-10-11
2026;11;20260209;C002;2026-11-10;PAGO;1120.0;0.0;1120.0;2026-11-13
2026;12;20260209;C002;2026-12-10;PAGO;1120.0;0.0;1120.0;2026-12-11
2026;1;20260210;C002;2026-01-10;PAGO;1120.0;0.0;1020.0;2026-01-09
2026;2;20260210;C002;2026-02-10;PAGO;1120.0;0.0;1120.0;2026-02-07
2026;3;20260210;C002;2026-03-10;PAGO;1120.0;0.0;1120.0;2026-03-10
2026;4;20260210;C002;2026-04-10;PAGO;1120.0;0.0;1120.0;2026-04-12
2026;5;20260210;C002;2026-05-10;PAGO;1120.0;0.0;1020.0;2026-05-13
2026;6;20260210;C002;2026-06-10;PAGO;1120.0;0.0;1120.0;2026-06-08
2026;7;20260210;C002;2026-07-10;EM_ATRASO;1120.0;9.71;1129.71;2026-07-23
2026;8;20260210;C002;2026-08-10;PAGO;1120.0;0.0;1120.0;2026-08-11
2026;9;20260210;C002;2026-09-10;ABERTO;1120.0;;;
2026;10;20260210;C002;2026-10-10;PAGO;1120.0;0.0;1070.0;2026-10-09
2026;11;20260210;C002;2026-11-10;PAGO;1120.0;0.0;1020.0;2026-11-11
2026;12;20260210;C002;2026-12-10;EM_ATRASO;1120.0;2.24;1122.24;2026-12-13
2026;1;20260211;C003;2026-01-10;PAGO;1150.0;0.0;1150.0;2026-01-08
2026;2;20260211;C003;2026-02-10;PAGO;1150.0;0.0;1150.0;2026-02-11
2026;3;20260211;C003;2026-03-10;ABERTO;1150.0;;;
2026;4;20260211;C003;2026-04-10;EM_ATRASO;1150.0;4.6;1054.6;2026-04-16
2026;5;20260211;C003;2026-05-10;EM_ATRASO;1150.0;6.13;1106.13;2026-05-18
2026;6;20260211;C003;2026-06-10;PAGO;1150.0;0.0;1050.0;2026-06-12
2026;7;20260211;C003;2026-07-10;PAGO;1150.0;0.0;1150.0;2026-07-13
2026;8;20260211;C003;2026-08-10;PAGO;1150.0;0.0;1150.0;2026-08-13
2026;9;20260211;C003;2026-09-10;PAGO;1150.0;0.0;1100.0;2026-09-11
2026;10;20260211;C003;2026-10-10;PAGO;1150.0;0.0;1050.0;2026-10-08
2026;11;20260211;C003;2026-11-10;ABERTO;1150.0;;;
2026;12;20260211;C003;2026-12-10;PAGO;1150.0;0.0;1100.0;2026-12-10
2026;1;20260212;C007;2026-01-10;PAGO;1090.0;0.0;1090.0;2026-01-12
2026;2;20260212;C007;2026-02-10;ABERTO;1090.0;;;
2026;3;20260212;C007;2026-03-10;ABERTO;1090.0;;;
2026;4;20260212;C007;2026-04-10;PAGO;1090.0;0.0;1090.0;2026-04-12
2026;5;20260212;C007;2026-05-10;PAGO;1090.0;0.0;1090.0;2026-05-13
2026;6;20260212;C007;2026-06-10;PAGO;1090.0;0.0;1040.0;2026-06-13
2026;7;20260212;C007;2026-07-10;ABERTO;1090.0;;;
2026;8;20260212;C007;2026-08-10;PAGO;1090.0;0.0;1040.0;2026-08-13
2026;9;20260212;C007;2026-09-10;PAGO;1090.0;0.0;1090.0;2026-09-13
2026;10;20260212;C007;2026-10-10;PAGO;1090.0;0.0;1090.0;2026-10-09
2026;11;20260212;C007;2026-11-10;PAGO;1090.0;0.0;990.0;2026-11-12
2026;12;20260212;C007;2026-12-10;ABERTO;1090.0;;;
2026;1;20260213;C003;2026-01-10;PAGO;1150.0;0.0;1150.0;2026-01-11
2026;2;20260213;C003;2026-02-10;EM_ATRASO;1150.0;11.5;1161.5;2026-02-25
2026;3;20260213;C003;2026-03-10;PAGO;1150.0;0.0;1050.0;2026-03-12
2026;4;20260213;C003;2026-04-10;PAGO;1150.0;0.0;1050.0;2026-04-11
2026;5;20260213;C003;2026-05-10;PAGO;1150.0;0.0;1150.0;2026-05-08
2026;6;20260213;C003;2026-06-10;PAGO;1150.0;0.0;1150.0;2026-06-11
2026;7;20260213;C003;2026-07-10;PAGO;1150.0;0.0;1150.0;2026-07-08
2026;8;20260213;C003;2026-08-10;PAGO;1150.0;0.0;1150.0;2026-08-08
2026;9;20260213;C003;2026-09-10;PAGO;1150.0;0.0;1150.0;2026-09-08
2026;10;20260213;C003;2026-10-10;PAGO;1150.0;0.0;1100.0;2026-10-11
2026;11;20260213;C003;2026-11-10;PAGO;1150.0;0.0;1150.0;2026-11-12
2026;12;20260213;C003;2026-12-10;PAGO;1150.0;0.0;1050.0;2026-12-09
2026;1;20260214;C008;2026-01-10;PAGO;1010.0;0.0;1010.0;2026-01-10
2026;2;20260214;C008;2026-02-10;PAGO;1010.0;0.0;1010.0;2026-02-10
2026;3;20260214;C008;2026-03-10;PAGO;1010.0;0.0;1010.0;2026-03-09
2026;4;20260214;C008;2026-04-10;PAGO;1010.0;0.0;1010.0;2026-04-07
2026;5;20260214;C008;2026-05-10;PAGO;1010.0;0.0;1010.0;2026-05-07
2026;6;20260214;C008;2026-06-10;PAGO;1010.0;0.0;1010.0;2026-06-12
2026;7;20260214;C008;2026-07-10;ABERTO;1010.0;;;
2026;8;20260214;C008;2026-08-10;PAGO;1010.0;0.0;1010.0;2026-08-07
2026;9;20260214;C008;2026-09-10;PAGO;1010.0;0.0;960.0;2026-09-12
2026;10;20260214;C008;2026-10-10;PAGO;1010.0;0.0;1010.0;2026-10-10
2026;11;20260214;C008;2026-11-10;PAGO;1010.0;0.0;1010.0;2026-11-07
2026;12;20260214;C008;2026-12-10;PAGO;1010.0;0.0;1010.0;2026-12-13
2026;1;20260215;C009;2026-01-10;PAGO;760.0;0.0;660.0;2026-01-11
2026;2;20260215;C009;2026-02-10;PAGO;760.0;0.0;760.0;2026-02-13
2026;3;20260215;C009;2026-03-10;PAGO;760.0;0.0;760.0;2026-03-08
2026;4;20260215;C009;2026-04-10;PAGO;760.0;0.0;660.0;2026-04-12
2026;5;20260215;C009;2026-05-10;PAGO;760.0;0.0;760.0;2026-05-08
2026;6;20260215;C009;2026-06-10;ABERTO;760.0;;;
2026;7;20260215;C009;2026-07-10;PAGO;760.0;0.0;660.0;2026-07-10
2026;8;20260215;C009;2026-08-10;PAGO;760.0;0.0;710.0;2026-08-08
2026;9;20260215;C009;2026-09-10;PAGO;760.0;0.0;760.0;2026-09-10
2026;10;20260215;C009;2026-10-10;ABERTO;760.0;;;
2026;11;20260215;C009;2026-11-10;EM_ATRASO;760.0;3.55;763.55;2026-11-17
2026;12;20260215;C009;2026-12-10;PAGO;760.0;0.0;710.0;2026-12-09
2026;1;20260216;C010;2026-01-10;PAGO;1250.0;0.0;1250.0;2026-01-12
2026;2;20260216;C010;2026-02-10;PAGO;1250.0;0.0;1250.0;2026-02-11
2026;3;20260216;C010;2026-03-10;PAGO;1250.0;0.0;1200.0;2026-03-10
2026;4;20260216;C010;2026-04-10;PAGO;1250.0;0.0;1150.0;2026-04-09
2026;5;20260216;C010;2026-05-10;ABERTO;1250.0;;;
2026;6;20260216;C010;2026-06-10;PAGO;1250.0;0.0;1150.0;2026-06-09
2026;7;20260216;C010;2026-07-10;PAGO;1250.0;0.0;1150.0;2026-07-09
2026;8;20260216;C010;2026-08-10;PAGO;1250.0;0.0;1250.0;2026-08-09
2026;9;20260216;C010;2026-09-10;PAGO;1250.0;0.0;1250.0;2026-09-10
2026;10;20260216;C010;2026-10-10;PAGO;1250.0;0.0;1150.0;2026-10-10
2026;11;20260216;C010;2026-11-10;PAGO;1250.0;0.0;1250.0;2026-11-09
2026;12;20260216;C010;2026-12-10;PAGO;1250.0;0.0;1200.0;2026-12-12
2026;1;20260217;C006;2026-01-10;PAGO;1290.0;0.0;1190.0;2026-01-07
2026;2;20260217;C006;2026-02-10;ABERTO;1290.0;;;
2026;3;20260217;C006;2026-03-10;EM_ATRASO;1290.0;3.44;1293.44;2026-03-14
